player_id,player_name,position,prior_team,target_season,career_state,career_flags,target_age,prior_seasons,prior_games,full_prior_seasons,latest_games,latest_rate,older_rate,rate_trend_pct,opportunity_trend_pct,latest_percentile,role_bucket,role_rank,role_stability,star_flag,shortened_prior,cohort_rows,cohort_rate,history_weight,state_adjustment,evidence_floor,predicted_games,contract_status,contract_decision_type,contract_rebound_research,generic_role_rate,identity_raw_rate,identity_shrunk_rate,identity_state_rate,identity_guardrail_rate,identity_contract_rate,generic_role_total,identity_raw_total,identity_shrunk_total,identity_state_total,identity_guardrail_total,identity_contract_total,generic_role_eq17,identity_raw_eq17,identity_shrunk_eq17,identity_state_eq17,identity_guardrail_eq17,identity_contract_eq17,forecast_team,forecast_position,current_roster_match,target_position,target_team,target_role,prior_role,target_room_ordinal,depth_verified,target_role_source,priorTeam,targetTeam,newTeam,priorQuarterbackId,targetQuarterbackId,targetQuarterback,newQuarterback,quarterbackRateDeltaPct,quarterbackFactor,priorSchemeValue,destinationSchemeValue,schemeDeltaPct,schemeFactor,newHeadCoach,newOffensiveCoordinator,offensiveContinuity,coachContinuityScore,coachingNote,seasonMatchupIndex,seasonMatchupFactor,nextOpponent,nextMatchupIndex,nextMatchupFactor,combinedFactor,role_generic_rate,last_year_raw_rate,last_year_rate,last_year_context_rate,last_year_games,last_year_reported_rate,older_fallback_rate,last_year_sample_weight,projection_blend_weight,context_eligible,projected_games_v21,role_generic_total,last_season_total,last_season_context_total,productionChanged,last_season_rate,last_season_context_rate,playerName,team,primaryMetric,role,roleSource,officialProjection,candidateProjection,delta,actualGames,candidateRemainingGames,nextGameRate,newsSignal,newsModifier,newsApplied
00-0039139,Jahmyr Gibbs,RB,DET,2026.000000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,24.452911,3.000000,49.000000,3.000000,17.000000,108.176471,103.179216,4.843277,10.925808,91.914894,STARTER,1.000000,HIGH,True,False,177.000000,83.625000,0.880000,1.024037,96.385868,16.365574,UNKNOWN,,False,88.000000,107.095409,104.278960,106.785490,106.785490,106.785490,1440.170492,1752.677817,1706.585012,1747.605816,1747.605816,1747.605816,1496.000000,1820.621953,1772.742319,1815.353332,1815.353332,1815.353332,DET,RB,True,RB,DET,STARTER,STARTER,1,True,Ourlads depth chart,DET,DET,False,00-0033106,4597679,Luke Altmyer,True,0.000000,1.000000,0.223636,0.223636,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,1.036624,1.009156,NO,0.996779,0.999195,1.009156,88.000000,107.676746,105.512303,106.478377,17.000000,108.176471,103.179216,0.900000,0.890000,True,16.774000,1496.000000,1769.863379,1786.068294,False,105.512303,106.478377,Jahmyr Gibbs,DET,scrimmageYards,STARTER,Ourlads depth chart,1309.000000,1786.068294,477.068294,0.000000,16.774000,106.392639,,1.000000,False
00-0037247,George Pickens,WR,DAL,2026.000000,PEAK,ESTABLISHED_STAR_EVIDENCE|RECENT_TEAM_CHANGE,25.496054,3.000000,48.000000,3.000000,17.000000,84.058824,65.256303,28.813341,15.712950,93.103448,STARTER,1.000000,HIGH,True,False,726.000000,47.165158,0.923077,1.000000,67.257955,15.880000,UNKNOWN,,False,67.000000,74.731061,72.610607,72.610607,72.610607,72.610607,1063.960000,1186.729243,1153.056433,1153.056433,1153.056433,1153.056433,1139.000000,1270.428031,1234.380313,1234.380313,1234.380313,1234.380313,DAL,WR,True,WR,DAL,STARTER,STARTER,3,True,Ourlads depth chart,DAL,DAL,False,00-0033077,4360698,Joe Milton III,True,-82.914104,0.940000,0.637562,0.637562,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,1.054729,1.013682,NYG,1.091356,1.022839,0.952861,40.000000,82.178572,77.538929,73.883842,17.000000,84.058824,65.256303,0.900000,0.890000,True,16.449000,680.000000,1275.437843,1215.315310,False,77.538929,73.883842,George Pickens,DAL,receivingYards,STARTER,Ourlads depth chart,770.000000,1215.315310,445.315310,0.000000,16.449000,75.571277,,1.000000,False
00-0032764,Derrick Henry,RB,BAL,2026.000000,ESTABLISHED,LATE_CAREER|ESTABLISHED_STAR_EVIDENCE,32.658419,3.000000,51.000000,3.000000,17.000000,102.647059,109.261765,-6.053999,-2.424513,89.219858,STARTER,1.000000,HIGH,True,False,77.000000,77.125000,0.910714,1.000000,95.276077,16.809524,UNKNOWN,,False,88.000000,105.862308,103.296477,103.296477,103.296477,103.296477,1479.238095,1779.494992,1736.364593,1736.364593,1736.364593,1736.364593,1496.000000,1799.659241,1756.040112,1756.040112,1756.040112,1756.040112,BAL,RB,True,RB,BAL,STARTER,STARTER,1,True,Ourlads depth chart,BAL,BAL,False,00-0034796,3916387,Lamar Jackson,True,0.000000,1.000000,0.180247,0.180247,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.008932,1.002233,IND,0.879320,0.969830,1.002233,88.000000,103.308530,101.624591,101.851519,17.000000,102.647059,109.261765,0.900000,0.890000,True,16.900000,1496.000000,1717.455594,1721.290672,False,101.624591,101.851519,Derrick Henry,BAL,scrimmageYards,STARTER,Ourlads depth chart,1294.000000,1721.290672,427.290672,0.000000,16.900000,98.778655,,1.000000,False
00-0039163,C.J. Stroud,QB,HOU,2026.000000,DEVELOPING,,24.912880,3.000000,46.000000,3.000000,14.000000,217.214286,238.356275,-8.869911,-5.534629,31.096197,STARTER,1.000000,HIGH,False,False,204.000000,225.507692,0.793103,1.000000,0.000000,15.039655,UNKNOWN,,False,245.000000,223.325949,223.777344,223.777344,223.777344,223.777344,3684.715517,3358.745270,3365.534096,3365.534096,3365.534096,3365.534096,4165.000000,3796.541140,3804.214856,3804.214856,3804.214856,3804.214856,HOU,QB,True,QB,HOU,STARTER,STARTER,1,True,Ourlads depth chart,HOU,HOU,False,00-0039163,4432577,C.J. Stroud,False,0.000000,1.000000,34.235294,34.235294,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,1.037976,1.009494,BUF,0.757672,0.960000,1.009494,245.000000,219.328485,221.895636,224.002320,14.000000,217.214286,238.356275,0.900000,0.900000,True,14.974000,4165.000000,3322.665260,3354.210734,False,221.895636,224.002320,C.J. Stroud,HOU,passingYards,STARTER,Ourlads depth chart,2944.000000,3354.210734,410.210734,0.000000,14.974000,215.042227,,1.000000,False
00-0040124,Tetairoa McMillan,WR,CAR,2026.000000,LOW_SAMPLE,,23.409769,1.000000,17.000000,1.000000,17.000000,59.647059,,0.000000,0.000000,70.689655,STARTER,1.000000,LOW,False,False,369.000000,43.555556,0.459459,1.000000,0.000000,16.172414,UNKNOWN,,False,67.000000,59.647059,50.948949,50.948949,50.948949,50.948949,1083.551724,964.636917,823.967485,823.967485,823.967485,823.967485,1139.000000,1014.000000,866.132132,866.132132,866.132132,866.132132,CAR,WR,True,WR,CAR,STARTER,STARTER,3,True,Ourlads depth chart,CAR,CAR,False,00-0039150,4685720,Bryce Young,True,0.000000,1.000000,0.602083,0.602083,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,0.984883,0.996221,CHI,1.151000,1.037750,0.996221,40.000000,57.682353,55.914118,55.702804,17.000000,59.647059,40.000000,0.900000,0.900000,True,16.800000,680.000000,939.357179,935.807106,False,55.914118,55.702804,Tetairoa McMillan,CAR,receivingYards,STARTER,Ourlads depth chart,548.000000,935.807106,387.807106,0.000000,16.800000,57.805585,,1.000000,False
00-0037248,James Cook III,RB,BUF,2026.000000,ESTABLISHED,ESTABLISHED_STAR_EVIDENCE,26.936193,3.000000,50.000000,3.000000,17.000000,112.470588,83.733640,34.319479,28.757047,94.184397,STARTER,1.000000,HIGH,True,False,84.000000,82.970588,0.909091,1.000000,89.428084,16.564516,UNKNOWN,,False,88.000000,99.364538,97.874179,97.874179,97.874179,97.874179,1457.677419,1645.925486,1621.238410,1621.238410,1621.238410,1621.238410,1496.000000,1689.197140,1663.861036,1663.861036,1663.861036,1663.861036,BUF,RB,True,RB,BUF,STARTER,STARTER,2,True,Ourlads depth chart,BUF,BUF,False,00-0034857,4039034,Shane Buechele,True,-61.613959,0.950709,0.174603,0.174603,0.000000,1.000000,True,True,MEDIUM,,Head-coach change with some offensive-system continuity.,0.970780,0.992695,HOU,0.831500,0.960000,0.943764,88.000000,109.596893,107.221235,101.191538,17.000000,112.470588,83.733640,0.900000,0.890000,True,16.783000,1496.000000,1799.493986,1698.297582,False,107.221235,101.191538,James Cook III,BUF,scrimmageYards,STARTER,Ourlads depth chart,1338.000000,1698.297582,360.297582,0.000000,16.783000,97.143876,,1.000000,False
00-0039040,De'Von Achane,RB,MIA,2026.000000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,24.885501,3.000000,44.000000,3.000000,16.000000,114.875000,89.037433,29.018769,29.883451,95.035461,STARTER,1.000000,HIGH,True,False,177.000000,83.625000,0.880000,1.060000,95.342910,15.432143,UNKNOWN,,False,88.000000,105.936567,103.259179,109.454730,109.454730,109.454730,1358.028571,1634.828235,1593.510400,1689.121024,1689.121024,1689.121024,1496.000000,1800.921638,1755.406042,1860.730404,1860.730404,1860.730404,MIA,RB,True,RB,MIA,STARTER,STARTER,1,True,Ourlads depth chart,MIA,MIA,False,00-0036212,4242512,Malik Willis,True,-44.473684,0.964421,0.247289,0.247289,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,0.981103,0.995276,LV,1.001422,1.000355,0.959865,88.000000,112.291243,109.619207,105.219636,16.000000,114.875000,89.037433,0.900000,0.890000,True,15.802000,1496.000000,1732.202702,1662.680695,False,109.619207,105.219636,De'Von Achane,MIA,scrimmageYards,STARTER,Ourlads depth chart,1309.000000,1662.680695,353.680695,0.000000,15.802000,105.257037,,1.000000,False
00-0039150,Bryce Young,QB,CAR,2026.000000,DEVELOPING,,25.104533,3.000000,46.000000,3.000000,16.000000,188.187500,174.502232,7.842460,1.765538,10.067114,STARTER,1.000000,HIGH,False,False,204.000000,225.507692,0.793103,1.009411,0.000000,15.317241,UNKNOWN,,False,245.000000,183.279028,192.015993,193.823046,193.823046,193.823046,3752.724138,2807.329104,2941.155308,2968.834380,2968.834380,2968.834380,4165.000000,3115.743468,3264.271875,3294.991781,3294.991781,3294.991781,CAR,QB,True,QB,CAR,STARTER,STARTER,1,True,Ourlads depth chart,CAR,CAR,False,00-0039150,4685720,Bryce Young,False,0.000000,1.000000,30.294118,30.294118,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,0.991405,0.997851,CHI,1.064773,1.016193,0.997851,245.000000,186.818973,192.637076,192.223152,16.000000,188.187500,174.502232,0.900000,0.900000,True,15.666000,4165.000000,3017.852431,3011.367892,False,192.637076,192.223152,Bryce Young,CAR,passingYards,STARTER,Ourlads depth chart,2658.000000,3011.367892,353.367892,0.000000,15.666000,195.335865,,1.000000,False
00-0038559,Michael Wilson,WR,ARI,2026.000000,ASCENDING,,26.522769,3.000000,46.000000,3.000000,17.000000,59.176471,37.474038,57.913246,66.709604,69.940030,STARTER,1.000000,HIGH,False,False,726.000000,47.165158,0.867925,1.060000,0.000000,15.872414,UNKNOWN,,False,67.000000,51.425182,50.862537,53.914290,53.914290,53.914290,1063.451724,816.241768,807.311239,855.749914,855.749914,855.749914,1139.000000,874.228094,864.663135,916.542923,916.542923,916.542923,ARI,WR,True,WR,ARI,STARTER,STARTER,4,True,Ourlads depth chart,ARI,ARI,False,00-0033119,2578570,Jacoby Brissett,True,0.000000,1.000000,0.449275,0.449275,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.002649,1.000662,LAC,0.916655,0.979164,1.000662,40.000000,57.006228,55.135543,55.172059,17.000000,59.176471,37.474038,0.900000,0.890000,True,16.431000,680.000000,905.932101,906.532107,False,55.135543,55.172059,Michael Wilson,ARI,receivingYards,STARTER,Ourlads depth chart,560.000000,906.532107,346.532107,0.000000,16.431000,54.022474,,1.000000,False
00-0036963,Amon-Ra St. Brown,WR,DET,2026.000000,PEAK,ESTABLISHED_STAR_EVIDENCE,26.856794,3.000000,50.000000,3.000000,17.000000,82.411765,81.431801,1.203416,12.685284,92.203898,STARTER,1.000000,HIGH,True,False,726.000000,47.165158,0.925926,1.000000,74.227780,16.491935,UNKNOWN,,False,67.000000,82.475311,79.859744,79.859744,79.859744,79.859744,1104.959677,1360.177506,1317.041746,1317.041746,1317.041746,1317.041746,1139.000000,1402.080285,1357.615648,1357.615648,1357.615648,1357.615648,DET,WR,True,WR,DET,STARTER,STARTER,1,True,Ourlads depth chart,DET,DET,False,00-0033106,4597679,Luke Altmyer,True,0.000000,1.000000,0.609091,0.609091,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.977592,0.994398,NO,0.873931,0.968483,0.994398,67.000000,82.313769,80.629254,80.177576,17.000000,82.411765,81.431801,0.900000,0.890000,True,16.737000,1139.000000,1349.491825,1341.932084,False,80.629254,80.177576,Amon-Ra St. Brown,DET,receivingYards,STARTER,Ourlads depth chart,997.000000,1341.932084,344.932084,0.000000,16.737000,77.650597,,1.000000,False
00-0040129,Emeka Egbuka,WR,TB,2026.000000,LOW_SAMPLE,,23.883427,1.000000,17.000000,1.000000,17.000000,55.176471,,0.000000,0.000000,63.943028,STARTER,1.000000,LOW,False,False,369.000000,43.555556,0.459459,1.000000,0.000000,16.172414,UNKNOWN,,False,67.000000,55.176471,48.894895,48.894895,48.894895,48.894895,1083.551724,892.336714,790.748473,790.748473,790.748473,790.748473,1139.000000,938.000000,831.213213,831.213213,831.213213,831.213213,TB,WR,True,WR,TB,STARTER,STARTER,2,True,Ourlads depth chart,TB,TB,False,00-0034855,3052587,Baker Mayfield,True,0.000000,1.000000,0.672222,0.672222,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.992746,0.998186,CIN,0.828246,0.960000,0.998186,53.000000,54.958824,54.743353,54.644075,17.000000,55.176471,53.000000,0.900000,0.890000,True,16.800000,901.000000,919.688335,918.020459,False,54.743353,54.644075,Emeka Egbuka,TB,receivingYards,STARTER,Ourlads depth chart,583.000000,918.020459,335.020459,0.000000,16.800000,52.458312,,1.000000,False
00-0036554,Nico Collins,WR,HOU,2026.000000,PEAK,ESTABLISHED_STAR_EVIDENCE,27.456395,3.000000,42.000000,3.000000,15.000000,74.466667,84.755000,-12.138910,1.191104,87.556222,STARTER,1.000000,HIGH,True,False,726.000000,47.165158,0.913043,1.000000,71.767613,14.300000,UNKNOWN,,False,67.000000,79.741792,76.909041,76.909041,76.909041,76.909041,958.100000,1140.307623,1099.799288,1099.799288,1099.799288,1099.799288,1139.000000,1355.610461,1307.453699,1307.453699,1307.453699,1307.453699,HOU,WR,True,WR,HOU,STARTER,STARTER,4,True,Ourlads depth chart,HOU,HOU,False,00-0039163,4432577,C.J. Stroud,True,0.000000,1.000000,0.629091,0.629091,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,1.058312,1.014578,BUF,0.831207,0.960000,1.014578,40.000000,75.495500,71.945950,72.994776,15.000000,74.466667,84.755000,0.900000,0.900000,True,14.649000,680.000000,1053.936226,1069.300476,False,71.945950,72.994776,Nico Collins,HOU,receivingYards,STARTER,Ourlads depth chart,749.000000,1069.300476,320.300476,0.000000,14.649000,70.074985,,1.000000,False
00-0037238,Drake London,WR,ATL,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ESTABLISHED_STAR_EVIDENCE,25.107271,3.000000,45.000000,3.000000,12.000000,76.583333,68.393934,11.973868,10.487299,89.205397,STARTER,1.000000,HIGH,True,True,726.000000,47.165158,0.882353,1.009579,64.675254,15.000000,UNKNOWN,,False,67.000000,71.861393,68.955954,69.616489,69.616489,69.616489,1005.000000,1077.920896,1034.339305,1044.247339,1044.247339,1044.247339,1139.000000,1221.643682,1172.251212,1183.480318,1183.480318,1183.480318,ATL,WR,True,WR,ATL,STARTER,STARTER,2,True,Ourlads depth chart,ATL,ATL,False,00-0039917,4360423,Michael Penix Jr.,True,0.000000,1.000000,0.511905,0.511905,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,0.992323,0.998081,PIT,1.176803,1.040000,0.998081,53.000000,75.764393,73.260310,73.119703,12.000000,76.583333,68.393934,0.900000,0.890000,True,14.067000,901.000000,1030.552779,1028.574865,False,73.260310,73.119703,Drake London,ATL,receivingYards,STARTER,Ourlads depth chart,774.000000,1028.574865,254.574865,0.000000,14.067000,76.044491,,1.000000,False
00-0036970,Kyle Pitts Sr.,TE,ATL,2026.000000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,25.904002,3.000000,51.000000,3.000000,17.000000,54.588235,36.750000,48.539416,48.241206,84.787472,STARTER,1.000000,HIGH,True,False,234.000000,36.531373,0.880000,1.060000,43.451475,16.619048,UNKNOWN,,False,43.000000,48.279416,46.869651,49.681830,49.681830,49.681830,714.619048,802.357921,778.928965,825.664703,825.664703,825.664703,731.000000,820.750080,796.784070,844.591114,844.591114,844.591114,ATL,TE,True,TE,ATL,STARTER,STARTER,2,True,Ourlads depth chart,ATL,ATL,False,00-0039917,4360423,Michael Penix Jr.,True,0.000000,1.000000,0.251984,0.251984,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.035220,1.008805,PIT,1.229323,1.040000,1.008805,43.000000,52.804411,51.725926,52.181369,17.000000,54.588235,36.750000,0.900000,0.890000,True,16.800000,731.000000,868.995561,876.646993,False,51.725926,52.181369,Kyle Pitts Sr.,ATL,receivingYards,STARTER,Ourlads depth chart,628.000000,876.646993,248.646993,0.000000,16.800000,54.268623,,1.000000,False
00-0034348,Courtland Sutton,WR,DEN,2026.000000,ESTABLISHED,,30.895207,3.000000,49.000000,3.000000,17.000000,59.823529,60.803125,-1.611094,-2.133432,71.214393,STARTER,1.000000,HIGH,False,False,131.000000,48.562500,0.907407,1.000000,0.000000,16.245082,UNKNOWN,,False,67.000000,60.449347,59.348713,59.348713,59.348713,59.348713,1088.420492,982.004602,964.124713,964.124713,964.124713,964.124713,1139.000000,1027.638905,1008.928127,1008.928127,1008.928127,1008.928127,DEN,WR,True,WR,DEN,STARTER,STARTER,1,True,Ourlads depth chart,DEN,DEN,False,00-0039732,4426338,Bo Nix,True,0.000000,1.000000,0.607143,0.607143,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.956641,0.989160,KC,0.896350,0.974088,0.989160,67.000000,59.921489,60.700125,60.042152,17.000000,59.823529,60.803125,0.900000,0.890000,True,16.620000,1139.000000,1008.836075,997.900565,False,60.700125,60.042152,Courtland Sutton,DEN,receivingYards,STARTER,Ourlads depth chart,758.000000,997.900565,239.900565,0.000000,16.620000,58.486313,,1.000000,False
00-0034796,Lamar Jackson,QB,BAL,2026.000000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,29.649459,3.000000,46.000000,3.000000,13.000000,196.076923,239.973897,-18.292395,-17.388211,15.212528,STARTER,1.000000,HIGH,False,True,171.000000,241.600000,0.884615,1.000000,0.000000,15.484483,UNKNOWN,,False,245.000000,222.555331,224.752793,224.752793,224.752793,224.752793,3793.698276,3446.154184,3480.180744,3480.180744,3480.180744,3480.180744,4165.000000,3783.440625,3820.797476,3820.797476,3820.797476,3820.797476,BAL,QB,True,QB,BAL,STARTER,STARTER,1,True,Ourlads depth chart,BAL,BAL,False,00-0034796,3916387,Lamar Jackson,False,0.000000,1.000000,24.764706,24.764706,0.000000,1.000000,True,True,LOW,,New head coach and offensive staff.,1.008530,1.002133,IND,1.168187,1.040000,1.002133,245.000000,200.466620,205.365292,205.803255,13.000000,196.076923,239.973897,0.900000,0.890000,True,14.587000,4165.000000,2995.663517,3002.052080,False,205.365292,205.803255,Lamar Jackson,BAL,passingYards,STARTER,Ourlads depth chart,2772.000000,3002.052080,230.052080,0.000000,14.587000,214.035385,,1.000000,False
00-0039893,Brian Thomas Jr.,WR,JAX,2026.000000,DEVELOPING,,23.899854,2.000000,31.000000,2.000000,14.000000,50.500000,75.411765,-33.034321,-16.917293,56.671664,STARTER,3.000000,HIGH,False,False,369.000000,43.555556,0.720930,1.000000,0.000000,15.042408,UNKNOWN,,False,40.000000,57.295812,53.461321,53.461321,53.461321,53.461321,601.696306,861.866954,804.186992,804.186992,804.186992,804.186992,680.000000,974.028796,908.842465,908.842465,908.842465,908.842465,JAX,WR,True,WR,JAX,STARTER,STARTER,1,True,Ourlads depth chart,JAX,JAX,False,00-0036971,4360310,Trevor Lawrence,True,0.000000,1.000000,0.667877,0.667877,0.000000,1.000000,False,False,HIGH,,Offensive leadership retained.,1.062517,1.015629,CLE,0.787638,0.960000,1.015629,67.000000,52.991177,54.392059,55.242167,14.000000,50.500000,75.411765,0.900000,0.900000,True,15.240000,1139.000000,828.934977,841.890621,False,54.392059,55.242167,Brian Thomas Jr.,JAX,receivingYards,STARTER,Ourlads depth chart,614.000000,841.890621,227.890621,0.000000,15.240000,53.032480,,1.000000,False
00-0039915,Ladd McConkey,WR,LAC,2026.000000,DEVELOPING,,24.806101,2.000000,32.000000,2.000000,16.000000,49.312500,71.812500,-31.331593,-5.357143,54.722639,STARTER,2.000000,HIGH,False,False,726.000000,47.165158,0.727273,1.000000,0.000000,15.727273,UNKNOWN,,False,53.000000,55.509546,53.233804,53.233804,53.233804,53.233804,833.545455,873.013766,837.222551,837.222551,837.222551,837.222551,901.000000,943.662279,904.974665,904.974665,904.974665,904.974665,LAC,WR,True,WR,LAC,STARTER,STARTER,2,True,Ourlads depth chart,LAC,LAC,False,00-0036355,4038941,Justin Herbert,True,0.000000,1.000000,0.687732,0.687732,0.000000,1.000000,False,True,MEDIUM,,Head coach retained; offensive coordinator changed.,0.967216,0.991804,ARI,0.985605,0.996401,0.991804,53.000000,51.562500,51.720625,51.296726,16.000000,49.312500,71.812500,0.900000,0.890000,True,15.900000,901.000000,822.357937,815.617941,False,51.720625,51.296726,Ladd McConkey,LAC,receivingYards,STARTER,Ourlads depth chart,597.000000,815.617941,218.617941,0.000000,15.900000,51.112116,,1.000000,False
