playerName,team,position,primaryMetric,role,roleSource,identityMatched,identityEligible,identityWeight,careerState,careerFlags,contractStatus,officialPerGame,identityPerGame,candidatePerGame,officialProjection,candidateProjection,delta,actualGames,identityProjectedGames,candidateRemainingGames,productionChanged
Jared Goff,DET,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.920000,PEAK,,UNKNOWN,105.000000,267.822914,254.797081,1784.000000,4283.017646,2499.017646,0.000000,16.809524,16.809524,False
Dak Prescott,DAL,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.920000,PEAK,,UNKNOWN,102.500000,259.505498,246.945058,1743.000000,3624.604742,1881.604742,0.000000,14.677778,14.677778,False
Josh Allen,BUF,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,107.300000,234.816196,222.064576,1824.000000,3579.790227,1755.790227,0.000000,16.120492,16.120492,False
Justin Herbert,LAC,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,105.400000,233.559066,220.743159,1791.000000,3505.629620,1714.629620,0.000000,15.881034,15.881034,False
Trevor Lawrence,JAX,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,94.700000,228.326763,214.964087,1611.000000,3182.445495,1571.445495,0.000000,14.804545,14.804545,False
Matthew Stafford,LAR,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.950000,ESTABLISHED,LATE_CAREER|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,157.300000,262.985190,257.700930,2674.000000,4205.679186,1531.679186,0.000000,16.320000,16.320000,False
Geno Smith,NYJ,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,RECENT_TEAM_CHANGE,UNKNOWN,119.000000,227.183474,216.365127,2022.000000,3348.892073,1326.892073,0.000000,15.477966,15.477966,False
Patrick Mahomes,KC,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,143.600000,252.596800,241.697120,2441.000000,3656.293969,1215.293969,0.000000,15.127586,15.127586,False
Caleb Williams,CHI,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ASCENDING,,UNKNOWN,152.400000,230.965370,223.108833,2590.000000,3676.445582,1086.445582,0.000000,16.478261,16.478261,False
Baker Mayfield,TB,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,161.300000,235.125097,227.742587,2743.000000,3828.244487,1085.244487,0.000000,16.809524,16.809524,False
Jaxon Smith-Njigba,SEA,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,30.600000,88.447998,85.555598,521.000000,1421.852591,900.852591,0.000000,16.619048,16.619048,False
Bijan Robinson,ATL,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.950000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,,126.397596,126.397596,1324.000000,2100.607715,776.607715,0.000000,16.619048,16.619048,False
Jordan Love,GB,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,159.000000,229.813623,222.732261,2703.000000,3439.514649,736.514649,0.000000,15.442373,15.442373,False
Lamar Jackson,BAL,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,163.100000,224.752793,218.587514,2772.000000,3384.714640,612.714640,0.000000,15.484483,15.484483,False
Puka Nacua,LAR,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,48.000000,98.641288,96.109224,816.000000,1415.208318,599.208318,0.000000,14.725000,14.725000,False
Ja'Marr Chase,CIN,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,PEAK,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,44.900000,86.387297,84.312932,763.000000,1352.738773,589.738773,0.000000,16.044262,16.044262,False
Zay Flowers,BAL,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,34.600000,67.700235,66.045223,588.000000,1089.213529,501.213529,0.000000,16.491935,16.491935,False
Trey McBride,ARI,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,PEAK,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,32.900000,65.380993,63.756943,559.000000,1043.762879,484.762879,0.000000,16.370968,16.370968,False
Derrick Henry,BAL,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.950000,ESTABLISHED,LATE_CAREER|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,,103.296477,103.296477,1294.000000,1736.364609,442.364609,0.000000,16.809524,16.809524,False
Jahmyr Gibbs,DET,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.950000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,,106.785490,106.785490,1309.000000,1747.605839,438.605839,0.000000,16.365574,16.365574,False
De'Von Achane,MIA,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.950000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,,109.454730,109.454730,1309.000000,1689.121045,380.121045,0.000000,15.432143,15.432143,False
George Pickens,DAL,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,PEAK,ESTABLISHED_STAR_EVIDENCE|RECENT_TEAM_CHANGE,UNKNOWN,45.300000,72.610607,71.245077,770.000000,1131.371817,361.371817,0.000000,15.880000,15.880000,False
Jonathan Taylor,IND,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.950000,ESTABLISHED,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,,107.503647,107.503647,1301.000000,1641.053277,340.053277,0.000000,15.265094,15.265094,False
Nico Collins,HOU,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,PEAK,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,44.100000,76.909041,75.268589,749.000000,1076.340822,327.340822,0.000000,14.300000,14.300000,False
Amon-Ra St. Brown,DET,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,PEAK,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,58.600000,79.859744,78.796757,997.000000,1299.510991,302.510991,0.000000,16.491935,16.491935,False
James Cook III,BUF,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.950000,ESTABLISHED,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,,97.874179,97.874179,1338.000000,1621.238404,283.238404,0.000000,16.564516,16.564516,False
Brock Bowers,LV,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,34.900000,60.001254,58.746191,594.000000,867.342162,273.342162,0.000000,14.764228,14.764228,False
Michael Wilson,ARI,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ASCENDING,,UNKNOWN,32.900000,53.914290,51.812861,560.000000,822.395180,262.395180,0.000000,15.872414,15.872414,False
C.J. Stroud,HOU,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,173.200000,223.777344,212.650328,2944.000000,3198.187574,254.187574,0.000000,15.039655,15.039655,False
Drake London,ATL,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,45.500000,69.616489,68.410665,774.000000,1026.159968,252.159968,0.000000,15.000000,15.000000,False
Malik Nabers,NYG,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,33.300000,70.447847,68.590455,567.000000,813.054993,246.054993,0.000000,11.853763,11.853763,False
George Kittle,SF,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,RETURNING_FROM_INJURY_OR_SHORTENED,LATE_CAREER|SHORTENED_PRIOR_SEASON|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,38.200000,61.943567,60.756389,650.000000,870.504049,220.504049,0.000000,14.327778,14.327778,False
CeeDee Lamb,DAL,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,57.300000,81.062787,79.874648,973.000000,1185.507907,212.507907,0.000000,14.842105,14.842105,False
Breece Hall,NYJ,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.920000,PEAK,,UNKNOWN,,87.985320,87.985320,1208.000000,1401.057999,193.057999,0.000000,15.923770,15.923770,False
Kyle Pitts Sr.,ATL,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,ASCENDING,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,36.900000,49.681830,49.042738,628.000000,815.043625,187.043625,0.000000,16.619048,16.619048,False
Bryce Young,CAR,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,156.300000,193.823046,185.567976,2658.000000,2842.389408,184.389408,0.000000,15.317241,15.317241,False
Courtland Sutton,DEN,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,44.600000,59.348713,57.873842,758.000000,940.165304,182.165304,0.000000,16.245082,16.245082,False
Ladd McConkey,LAC,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,35.100000,53.233804,49.244367,597.000000,774.479605,177.479605,0.000000,15.727273,15.727273,False
Christian McCaffrey,SF,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.950000,ESTABLISHED,LATE_CAREER|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,,109.568724,109.568724,1330.000000,1500.756129,170.756129,0.000000,13.696939,13.696939,False
Marvin Harrison Jr.,ARI,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,32.900000,50.669970,48.892973,560.000000,721.867001,161.867001,0.000000,14.764228,14.764228,False
Justin Jefferson,MIN,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,58.000000,73.834035,72.250631,986.000000,1137.689439,151.689439,0.000000,15.746429,15.746429,False
Jacoby Brissett,ARI,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ASCENDING,RECENT_TEAM_CHANGE,UNKNOWN,143.000000,220.262610,212.536349,2431.000000,2576.547766,145.547766,0.000000,12.122857,12.122857,False
Kyren Williams,LAR,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.950000,ESTABLISHED,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,,93.235632,93.235632,1354.000000,1488.089729,134.089729,0.000000,15.960526,15.960526,False
Brian Thomas Jr.,JAX,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,36.100000,53.461321,49.641830,614.000000,746.732666,132.732666,0.000000,15.042408,15.042408,False
Khalil Shakir,BUF,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,35.800000,47.435733,46.272160,608.000000,719.885001,111.885001,0.000000,15.557627,15.557627,False
DeVonta Smith,PHI,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,48.100000,60.383577,59.155219,817.000000,917.823811,100.823811,0.000000,15.515517,15.515517,False
Terry McLaurin,WAS,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,44.300000,59.484616,57.966154,754.000000,848.997165,94.997165,0.000000,14.646429,14.646429,False
Saquon Barkley,PHI,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.760000,DECLINING,LATE_CAREER,UNKNOWN,,89.800673,89.800673,1323.000000,1415.444404,92.444404,0.000000,15.762069,15.762069,False
Chase Brown,CIN,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.900000,ASCENDING,,UNKNOWN,,85.134930,85.134930,1267.000000,1358.798264,91.798264,0.000000,15.960526,15.960526,False
Tre Tucker,LV,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ASCENDING,,UNKNOWN,32.500000,40.801695,39.971526,553.000000,644.151286,91.151286,0.000000,16.115254,16.115254,False
Jameson Williams,DET,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.920000,PEAK,,UNKNOWN,46.400000,57.570251,56.676631,788.000000,879.095013,91.095013,0.000000,15.510714,15.510714,False
Jordan Addison,MIN,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,34.600000,47.994857,45.047988,589.000000,666.787892,77.787892,0.000000,14.801724,14.801724,False
Bo Nix,DEN,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,215.300000,230.050391,226.805305,3660.000000,3737.357012,77.357012,0.000000,16.478261,16.478261,False
Tony Pollard,TEN,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,LATE_CAREER,UNKNOWN,,77.962411,77.962411,1224.000000,1291.409604,67.409604,0.000000,16.564516,16.564516,False
Wan'Dale Robinson,TEN,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.920000,PEAK,,UNKNOWN,43.400000,50.717053,50.131689,737.000000,798.096485,61.096485,0.000000,15.920000,15.920000,False
Hunter Henry,NE,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,35.500000,42.372350,41.685115,603.000000,661.643403,58.643403,0.000000,15.872414,15.872414,False
Travis Kelce,KC,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.760000,DECLINING,LATE_CAREER,UNKNOWN,38.600000,45.357825,43.735947,656.000000,713.770655,57.770655,0.000000,16.320000,16.320000,False
Tucker Kraft,GB,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,32.900000,45.717474,45.076600,559.000000,610.655364,51.655364,0.000000,13.547059,13.547059,False
Alec Pierce,IND,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,PEAK,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,46.100000,54.140496,53.738471,784.000000,831.871534,47.871534,0.000000,15.480000,15.480000,False
Sam Darnold,SEA,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,RECENT_TEAM_CHANGE,UNKNOWN,196.000000,213.488794,211.739915,3332.000000,3379.520219,47.520219,0.000000,15.960714,15.960714,False
Sam LaPorta,DET,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|ESTABLISHED_STAR_EVIDENCE,UNKNOWN,37.600000,49.324669,48.738436,640.000000,685.587343,45.587343,0.000000,14.066667,14.066667,False
Josh Downs,IND,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,34.800000,42.869723,41.094384,592.000000,634.420688,42.420688,0.000000,15.438136,15.438136,False
D'Andre Swift,CHI,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,,83.228523,83.228523,1312.000000,1351.713110,39.713110,0.000000,16.240984,16.240984,False
Juwan Johnson,NO,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,PEAK,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,36.400000,42.157474,41.869600,618.000000,654.487965,36.487965,0.000000,15.631579,15.631579,False
Michael Pittman Jr.,PIT,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,46.200000,50.904780,50.434302,785.000000,819.309372,34.309372,0.000000,16.245082,16.245082,False
Dalton Schultz,HOU,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,38.400000,40.954776,40.699298,653.000000,666.067380,13.067380,0.000000,16.365574,16.365574,False
A.J. Brown,NE,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.950000,ESTABLISHED,ESTABLISHED_STAR_EVIDENCE,UNKNOWN,62.100000,72.005595,71.510315,1055.000000,1055.718083,0.718083,0.000000,14.763158,14.763158,False
Drake Maye,NE,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ASCENDING,,UNKNOWN,222.700000,247.180569,244.732512,3786.000000,3773.816452,-12.183548,0.000000,15.420168,15.420168,False
Xavier Worthy,KC,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,35.900000,39.984691,39.086059,610.000000,578.079529,-31.920471,0.000000,14.789916,14.789916,False
Travis Etienne Jr.,NO,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,,75.267096,75.267096,1266.000000,1228.457682,-37.542318,0.000000,16.321311,16.321311,False
Jake Ferguson,DAL,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,36.800000,36.698363,36.708527,625.000000,582.931404,-42.068596,0.000000,15.880000,15.880000,False
Bucky Irving,TB,RB,scrimmageYards,STARTER,Ourlads depth chart,True,True,0.900000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,,87.504088,87.504088,1283.000000,1235.826973,-47.173027,0.000000,14.123077,14.123077,False
Rashid Shaheed,SEA,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,RECENT_TEAM_CHANGE,UNKNOWN,40.600000,45.764085,45.247677,690.000000,642.383933,-47.616067,0.000000,14.197059,14.197059,False
Mike Evans,SF,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.760000,DECLINING,LATE_CAREER|SHORTENED_PRIOR_SEASON,UNKNOWN,35.600000,49.113425,45.870203,604.000000,553.005755,-50.994245,0.000000,12.055882,12.055882,False
Romeo Doubs,NE,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,43.100000,44.957310,44.771579,732.000000,680.450815,-51.549185,0.000000,15.198276,15.198276,False
Rome Odunze,CHI,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON,UNKNOWN,46.500000,49.762601,49.436341,790.000000,729.889409,-60.110591,0.000000,14.764228,14.764228,False
Xavier Legette,CAR,WR,receivingYards,STARTER,Ourlads depth chart,True,True,0.780000,DEVELOPING,,UNKNOWN,32.300000,32.522268,32.473369,548.000000,487.100536,-60.899464,0.000000,15.000000,15.000000,False
Cade Otton,TB,TE,receivingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,36.900000,37.711602,37.630442,627.000000,564.456627,-62.543373,0.000000,15.000000,15.000000,False
Jalen Hurts,PHI,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,ESTABLISHED,,UNKNOWN,195.900000,206.788960,205.700064,3330.000000,3266.517016,-63.482984,0.000000,15.880000,15.880000,False
Daniel Jones,IND,QB,passingYards,STARTER,Ourlads depth chart,True,True,0.900000,RETURNING_FROM_INJURY_OR_SHORTENED,SHORTENED_PRIOR_SEASON|RECENT_TEAM_CHANGE,UNKNOWN,151.200000,218.614864,211.873378,2570.000000,2498.297093,-71.702907,0.000000,11.791463,11.791463,False
